cellid,layer,cell_type,cell_subtype
28379746845,L2,neuron,pyramidal
28380564814,L2,neuron,pyramidal
28380724502,L2,neuron,pyramidal
28395193835,L2,neuron,pyramidal
28396245770,L2,neuron,pyramidal
28396303652,L2,neuron,pyramidal
28409752174,L2,neuron,pyramidal
28410058060,L2,neuron,pyramidal
28423768899,L2,neuron,pyramidal
28424294983,L2,neuron,pyramidal
28424351988,L2,neuron,pyramidal
28425127394,L2,neuron,pyramidal
28437128667,L2,neuron,pyramidal
28439903348,L2,neuron,pyramidal
28453335352,L2,neuron,pyramidal
28453758768,L2,neuron,pyramidal
28481501135,L2,neuron,pyramidal
28482945571,L2,neuron,pyramidal
28484348911,L2,neuron,pyramidal
28496423207,L2,neuron,pyramidal
28497241124,L2,neuron,pyramidal
28497883658,L2,neuron,pyramidal
28511492194,L2,neuron,pyramidal
28511916007,L2,neuron,pyramidal
28512731799,L2,neuron,pyramidal
28512966775,L2,neuron,pyramidal
28513507201,L2,neuron,pyramidal
28526647118,L2,neuron,pyramidal
28540634693,L2,neuron,pyramidal
28541350868,L2,neuron,pyramidal
28541935190,L2,neuron,pyramidal
28542635686,L2,neuron,pyramidal
28556360640,L2,neuron,pyramidal
28570405598,L2,neuron,pyramidal
28571458934,L2,neuron,pyramidal
28584232962,L2,neuron,pyramidal
28586366548,L2,neuron,pyramidal
28599448500,L2,neuron,pyramidal
28600163082,L2,neuron,pyramidal
28614122339,L2,neuron,pyramidal
28614939806,L2,neuron,pyramidal
28629277294,L2,neuron,pyramidal
28643353414,L2,neuron,pyramidal
28658013145,L2,neuron,pyramidal
28659181017,L2,neuron,pyramidal
28670934846,L2,neuron,pyramidal
28731557531,L2,neuron,pyramidal
28731587873,L2,neuron,pyramidal
28745179871,L2,neuron,pyramidal
28745838008,L2,neuron,pyramidal
28746378779,L2,neuron,pyramidal
28759591438,L2,neuron,pyramidal
28760131820,L2,neuron,pyramidal
28775609799,L2,neuron,pyramidal
28789275629,L2,neuron,pyramidal
28790035409,L2,neuron,pyramidal
28804314547,L2,neuron,pyramidal
28818770065,L2,neuron,pyramidal
28818784131,L2,neuron,pyramidal
28832595869,L2,neuron,pyramidal
28833370988,L2,neuron,pyramidal
28846569109,L2,neuron,pyramidal
28847270275,L2,neuron,pyramidal
28847840917,L2,neuron,pyramidal
28862353549,L2,neuron,pyramidal
28862484869,L2,neuron,pyramidal
28890591458,L2,neuron,pyramidal
28891146730,L2,neuron,pyramidal
28891658029,L2,neuron,pyramidal
28892036786,L2,neuron,pyramidal
28892198078,L2,neuron,pyramidal
28892914134,L2,neuron,pyramidal
28906696450,L2,neuron,pyramidal
28906842239,L2,neuron,pyramidal
28917034549,L2,neuron,pyramidal
28919647419,L2,neuron,pyramidal
28920889867,L2,neuron,pyramidal
28921240411,L2,neuron,pyramidal
28933183247,L2,neuron,pyramidal
28934424044,L2,neuron,pyramidal
28935840746,L2,neuron,pyramidal
28935943814,L2,neuron,pyramidal
28948995426,L2,neuron,pyramidal
28964866917,L2,neuron,pyramidal
28979453257,L2,neuron,pyramidal
28990974111,L2,neuron,pyramidal
28993412320,L2,neuron,pyramidal
29007807618,L2,neuron,pyramidal
29036148987,L2,neuron,pyramidal
29037813198,L2,neuron,pyramidal
29037974729,L2,neuron,pyramidal
29050706557,L2,neuron,pyramidal
29052605197,L2,neuron,pyramidal
29095882583,L2,neuron,pyramidal
29096027997,L2,neuron,pyramidal
29110177072,L2,neuron,pyramidal
29110569948,L2,neuron,pyramidal
29138311875,L2,neuron,pyramidal
29153819490,L2,neuron,pyramidal
29154036601,L2,neuron,pyramidal
29168478638,L2,neuron,pyramidal
29180144614,L2,neuron,pyramidal
29182465212,L2,neuron,pyramidal
29182539341,L2,neuron,pyramidal
29182903328,L2,neuron,pyramidal
29182933416,L2,neuron,pyramidal
29182976015,L2,neuron,pyramidal
29198177102,L2,neuron,pyramidal
29212194303,L2,neuron,pyramidal
29212295499,L2,neuron,pyramidal
29212748841,L2,neuron,pyramidal
29240694848,L2,neuron,pyramidal
29240782542,L2,neuron,pyramidal
29241235749,L2,neuron,pyramidal
29241526904,L2,neuron,pyramidal
29241906618,L2,neuron,pyramidal
29254915798,L2,neuron,pyramidal
29255967417,L2,neuron,pyramidal
29256083426,L2,neuron,pyramidal
29256142827,L2,neuron,pyramidal
29256156710,L2,neuron,pyramidal
29256332180,L2,neuron,pyramidal
29256697329,L2,neuron,pyramidal
29256815178,L2,neuron,pyramidal
29266436558,L2,neuron,pyramidal
29269473353,L2,neuron,pyramidal
29270144868,L2,neuron,pyramidal
29283709268,L2,neuron,pyramidal
29284161517,L2,neuron,pyramidal
29284921103,L2,neuron,pyramidal
29285212791,L2,neuron,pyramidal
29313159027,L2,neuron,pyramidal
29314035227,L2,neuron,pyramidal
29314182070,L2,neuron,pyramidal
29328563122,L2,neuron,pyramidal
29329937186,L2,neuron,pyramidal
29343106095,L2,neuron,pyramidal
29343267425,L2,neuron,pyramidal
29343909727,L2,neuron,pyramidal
29370920183,L2,neuron,pyramidal
29387975124,L2,neuron,pyramidal
29401831729,L2,neuron,pyramidal
29416344363,L2,neuron,pyramidal
29430127169,L2,neuron,pyramidal
29431092449,L2,neuron,pyramidal
29460148199,L2,neuron,pyramidal
29460396958,L2,neuron,pyramidal
29474033017,L2,neuron,pyramidal
29488926317,L2,neuron,pyramidal
29502768422,L2,neuron,pyramidal
29518128421,L2,neuron,pyramidal
29518376449,L2,neuron,pyramidal
29532976612,L2,neuron,pyramidal
29533006395,L2,neuron,pyramidal
29533649871,L2,neuron,pyramidal
29547037687,L2,neuron,pyramidal
29547623483,L2,neuron,pyramidal
29561858288,L2,neuron,pyramidal
29576138285,L2,neuron,pyramidal
29590929026,L2,neuron,pyramidal
29591147415,L2,neuron,pyramidal
29605544162,L2,neuron,pyramidal
29605574379,L2,neuron,pyramidal
29634498976,L2,neuron,pyramidal
29663656798,L2,neuron,pyramidal
29664109175,L2,neuron,pyramidal
29664328684,L2,neuron,pyramidal
29677819987,L2,neuron,pyramidal
29692989917,L2,neuron,pyramidal
29693647945,L2,neuron,pyramidal
29706786384,L2,neuron,pyramidal
29722031646,L2,neuron,pyramidal
29722732207,L2,neuron,pyramidal
29736486913,L2,neuron,pyramidal
29736529613,L2,neuron,pyramidal
29736864868,L2,neuron,pyramidal
29750940884,L2,neuron,pyramidal
29794539579,L2,neuron,pyramidal
29795094810,L2,neuron,pyramidal
29823392100,L2,neuron,pyramidal
29824062527,L2,neuron,pyramidal
29824135516,L2,neuron,pyramidal
29824750479,L2,neuron,pyramidal
29838431028,L2,neuron,pyramidal
29852389227,L2,neuron,pyramidal
29853176940,L2,neuron,pyramidal
29853309269,L2,neuron,pyramidal
29882963336,L2,neuron,pyramidal
29912136721,L2,neuron,pyramidal
29925408228,L2,neuron,pyramidal
29940461621,L2,neuron,pyramidal
29954609809,L2,neuron,pyramidal
29956247280,L2,neuron,pyramidal
29983886190,L2,neuron,pyramidal
29984821101,L2,neuron,pyramidal
30028053069,L2,neuron,pyramidal
30028082773,L2,neuron,pyramidal
30028346691,L2,neuron,pyramidal
30056758414,L2,neuron,pyramidal
30056933638,L2,neuron,pyramidal
30071665178,L2,neuron,pyramidal
30071944120,L2,neuron,pyramidal
30072060807,L2,neuron,pyramidal
30086866777,L2,neuron,pyramidal
30100168221,L2,neuron,pyramidal
30114885257,L2,neuron,pyramidal
30129939079,L2,neuron,pyramidal
30144321749,L2,neuron,pyramidal
30159010492,L2,neuron,pyramidal
30159242275,L2,neuron,pyramidal
30187073170,L2,neuron,pyramidal
30202374918,L2,neuron,pyramidal
30216801331,L2,neuron,pyramidal
30217253713,L2,neuron,pyramidal
30231474338,L2,neuron,pyramidal
30232058166,L2,neuron,pyramidal
30260881515,L2,neuron,pyramidal
30261260420,L2,neuron,pyramidal
30348487646,L2,neuron,pyramidal
30392422129,L2,neuron,pyramidal
30435479537,L2,neuron,pyramidal
30494292181,L2,neuron,pyramidal
30522180468,L2,neuron,pyramidal
30522589039,L2,neuron,pyramidal
30523392286,L2,neuron,pyramidal
30537321564,L2,neuron,pyramidal
30537994174,L2,neuron,pyramidal
30552112939,L2,neuron,pyramidal
30624519184,L2,neuron,pyramidal
30624577361,L2,neuron,pyramidal
30639016767,L2,neuron,pyramidal
30697232346,L2,neuron,pyramidal
30697435778,L2,neuron,pyramidal
30711438279,L2,neuron,pyramidal
30740772105,L2,neuron,pyramidal
30740918079,L2,neuron,pyramidal
30741750964,L2,neuron,pyramidal
30742013887,L2,neuron,pyramidal
30799467565,L2,neuron,pyramidal
30800023543,L2,neuron,pyramidal
30813996296,L2,neuron,pyramidal
30814755814,L2,neuron,pyramidal
30827940138,L2,neuron,pyramidal
30842701549,L2,neuron,pyramidal
30857623822,L2,neuron,pyramidal
30901368474,L2,neuron,pyramidal
30902216115,L2,neuron,pyramidal
30902302795,L2,neuron,pyramidal
30930993679,L2,neuron,pyramidal
30931023986,L2,neuron,pyramidal
30931184003,L2,neuron,pyramidal
30931213215,L2,neuron,pyramidal
30945376646,L2,neuron,pyramidal
30960122942,L2,neuron,pyramidal
30974709901,L2,neuron,pyramidal
31003356363,L2,neuron,pyramidal
31032965594,L2,neuron,pyramidal
31046546001,L2,neuron,pyramidal
31047159257,L2,neuron,pyramidal
31048094809,L2,neuron,pyramidal
31061892625,L2,neuron,pyramidal
31076362091,L2,neuron,pyramidal
31076492437,L2,neuron,pyramidal
31076638263,L2,neuron,pyramidal
31091050560,L2,neuron,pyramidal
31105037132,L2,neuron,pyramidal
31119798967,L2,neuron,pyramidal
31148519781,L2,neuron,pyramidal
31149336925,L2,neuron,pyramidal
31163397443,L2,neuron,pyramidal
31163938241,L2,neuron,pyramidal
31178832257,L2,neuron,pyramidal
31193476589,L2,neuron,pyramidal
31194177383,L2,neuron,pyramidal
31207800424,L2,neuron,pyramidal
31208078455,L2,neuron,pyramidal
31221845582,L2,neuron,pyramidal
31221905161,L2,neuron,pyramidal
31222474320,L2,neuron,pyramidal
31265707976,L2,neuron,pyramidal
31265985615,L2,neuron,pyramidal
31280075122,L2,neuron,pyramidal
31280177557,L2,neuron,pyramidal
31323907146,L2,neuron,pyramidal
31353591502,L2,neuron,pyramidal
31367593179,L2,neuron,pyramidal
31381858501,L2,neuron,pyramidal
31411966103,L2,neuron,pyramidal
31454862705,L2,neuron,pyramidal
31484225514,L2,neuron,pyramidal
31484825061,L2,neuron,pyramidal
31498914796,L2,neuron,pyramidal
31542615480,L2,neuron,pyramidal
31556588341,L2,neuron,pyramidal
31556719386,L2,neuron,pyramidal
31557144036,L2,neuron,pyramidal
31557202337,L2,neuron,pyramidal
31557610480,L2,neuron,pyramidal
31586711120,L2,neuron,pyramidal
31599515703,L2,neuron,pyramidal
31629535416,L2,neuron,pyramidal
31673981181,L2,neuron,pyramidal
31702627129,L2,neuron,pyramidal
31746475332,L2,neuron,pyramidal
31746709268,L2,neuron,pyramidal
31775851446,L2,neuron,pyramidal
31818705811,L2,neuron,pyramidal
31819333117,L2,neuron,pyramidal
31833452314,L2,neuron,pyramidal
31834182997,L2,neuron,pyramidal
31847703249,L2,neuron,pyramidal
31848463113,L2,neuron,pyramidal
31862567681,L2,neuron,pyramidal
31877373153,L2,neuron,pyramidal
31877766937,L2,neuron,pyramidal
31877913765,L2,neuron,pyramidal
31892485844,L2,neuron,pyramidal
31935353820,L2,neuron,pyramidal
31936142560,L2,neuron,pyramidal
31965826324,L2,neuron,pyramidal
32008328659,L2,neuron,pyramidal
32037239241,L2,neuron,pyramidal
32052746339,L2,neuron,pyramidal
32053082283,L2,neuron,pyramidal
32168560628,L2,neuron,pyramidal
32197527988,L2,neuron,pyramidal
32197587647,L2,neuron,pyramidal
32213225794,L2,neuron,pyramidal
32284931606,L2,neuron,pyramidal
32285470246,L2,neuron,pyramidal
32285718672,L2,neuron,pyramidal
32416017649,L2,neuron,pyramidal
32431247437,L2,neuron,pyramidal
32445716709,L2,neuron,pyramidal
32460507449,L2,neuron,pyramidal
32503640250,L2,neuron,pyramidal
32518327197,L2,neuron,pyramidal
32532372922,L2,neuron,pyramidal
32561940996,L2,neuron,pyramidal
32576233830,L2,neuron,pyramidal
32590528334,L2,neuron,pyramidal
32591522249,L2,neuron,pyramidal
32605539298,L2,neuron,pyramidal
32722040217,L2,neuron,pyramidal
32736203913,L2,neuron,pyramidal
32736743209,L2,neuron,pyramidal
32984260934,L2,neuron,pyramidal
33041949403,L2,neuron,pyramidal
33071720245,L2,neuron,pyramidal
33202910134,L2,neuron,pyramidal
33217276768,L2,neuron,pyramidal
33231776587,L2,neuron,pyramidal
33275883847,L2,neuron,pyramidal
33319061260,L2,neuron,pyramidal
33334024609,L2,neuron,pyramidal
35703783848,L2,neuron,pyramidal
35718195768,L2,neuron,pyramidal
35732781149,L2,neuron,pyramidal
35746301399,L2,neuron,pyramidal
35746388231,L2,neuron,pyramidal
35746606454,L2,neuron,pyramidal
35747250723,L2,neuron,pyramidal
35747586848,L2,neuron,pyramidal
35760742053,L2,neuron,pyramidal
35761633582,L2,neuron,pyramidal
35775255471,L2,neuron,pyramidal
35775328266,L2,neuron,pyramidal
35776407403,L2,neuron,pyramidal
35790104510,L2,neuron,pyramidal
35804369271,L2,neuron,pyramidal
35805332868,L2,neuron,pyramidal
35818911934,L2,neuron,pyramidal
35818926519,L2,neuron,pyramidal
35820035754,L2,neuron,pyramidal
35820226888,L2,neuron,pyramidal
35833030418,L2,neuron,pyramidal
35833527568,L2,neuron,pyramidal
35833658077,L2,neuron,pyramidal
35833687678,L2,neuron,pyramidal
35848099258,L2,neuron,pyramidal
35862482039,L2,neuron,pyramidal
35862569112,L2,neuron,pyramidal
35862656920,L2,neuron,pyramidal
35863752155,L2,neuron,pyramidal
35876643720,L2,neuron,pyramidal
35877111879,L2,neuron,pyramidal
35878090094,L2,neuron,pyramidal
35878177988,L2,neuron,pyramidal
35891259326,L2,neuron,pyramidal
35892018820,L2,neuron,pyramidal
35892033361,L2,neuron,pyramidal
35892865993,L2,neuron,pyramidal
35906079869,L2,neuron,pyramidal
35906708609,L2,neuron,pyramidal
35920578867,L2,neuron,pyramidal
35921484624,L2,neuron,pyramidal
35922054242,L2,neuron,pyramidal
35922068138,L2,neuron,pyramidal
35936347766,L2,neuron,pyramidal
35949664249,L2,neuron,pyramidal
35949897877,L2,neuron,pyramidal
35950116409,L2,neuron,pyramidal
35950613512,L2,neuron,pyramidal
35951270603,L2,neuron,pyramidal
35964995425,L2,neuron,pyramidal
35978865722,L2,neuron,pyramidal
35978953987,L2,neuron,pyramidal
35979156378,L2,neuron,pyramidal
35979332818,L2,neuron,pyramidal
35979332964,L2,neuron,pyramidal
35993394276,L2,neuron,pyramidal
35994153046,L2,neuron,pyramidal
35994167495,L2,neuron,pyramidal
36007834520,L2,neuron,pyramidal
36008053364,L2,neuron,pyramidal
36008125347,L2,neuron,pyramidal
36008155371,L2,neuron,pyramidal
36008695469,L2,neuron,pyramidal
36008958415,L2,neuron,pyramidal
36009338885,L2,neuron,pyramidal
36022040377,L2,neuron,pyramidal
36022318401,L2,neuron,pyramidal
36022508993,L2,neuron,pyramidal
36022537318,L2,neuron,pyramidal
36022887535,L2,neuron,pyramidal
36023282114,L2,neuron,pyramidal
36023691445,L2,neuron,pyramidal
36037109946,L2,neuron,pyramidal
36037387291,L2,neuron,pyramidal
36051344582,L2,neuron,pyramidal
36051883991,L2,neuron,pyramidal
36052250628,L2,neuron,pyramidal
36052805842,L2,neuron,pyramidal
36052835482,L2,neuron,pyramidal
36066426627,L2,neuron,pyramidal
36066938526,L2,neuron,pyramidal
36081292586,L2,neuron,pyramidal
36081963401,L2,neuron,pyramidal
36095453561,L2,neuron,pyramidal
36096142042,L2,neuron,pyramidal
36096301844,L2,neuron,pyramidal
36097484253,L2,neuron,pyramidal
36109866568,L2,neuron,pyramidal
36123853314,L2,neuron,pyramidal
36125459488,L2,neuron,pyramidal
36138191343,L2,neuron,pyramidal
36138717898,L2,neuron,pyramidal
36139813632,L2,neuron,pyramidal
36140118961,L2,neuron,pyramidal
36140236066,L2,neuron,pyramidal
36153216351,L2,neuron,pyramidal
36155523225,L2,neuron,pyramidal
36168109040,L2,neuron,pyramidal
36183265088,L2,neuron,pyramidal
36183308990,L2,neuron,pyramidal
36197324681,L2,neuron,pyramidal
36197457668,L2,neuron,pyramidal
36197952414,L2,neuron,pyramidal
36198421031,L2,neuron,pyramidal
36212845567,L2,neuron,pyramidal
36226089808,L2,neuron,pyramidal
36226833622,L2,neuron,pyramidal
36240310753,L2,neuron,pyramidal
36240983124,L2,neuron,pyramidal
36241273749,L2,neuron,pyramidal
36241582340,L2,neuron,pyramidal
36242208593,L2,neuron,pyramidal
36242340885,L2,neuron,pyramidal
36254547223,L2,neuron,pyramidal
36270462340,L2,neuron,pyramidal
36271703379,L2,neuron,pyramidal
36284274858,L2,neuron,pyramidal
36285165971,L2,neuron,pyramidal
36286100131,L2,neuron,pyramidal
36298948727,L2,neuron,pyramidal
36299633879,L2,neuron,pyramidal
36299838789,L2,neuron,pyramidal
36300657375,L2,neuron,pyramidal
36313068049,L2,neuron,pyramidal
36315112679,L2,neuron,pyramidal
36327801020,L2,neuron,pyramidal
36328457935,L2,neuron,pyramidal
36329508730,L2,neuron,pyramidal
36329712895,L2,neuron,pyramidal
36343452997,L2,neuron,pyramidal
36343744816,L2,neuron,pyramidal
36343788865,L2,neuron,pyramidal
36357162888,L2,neuron,pyramidal
36358506660,L2,neuron,pyramidal
36358725358,L2,neuron,pyramidal
36358828606,L2,neuron,pyramidal
36371018623,L2,neuron,pyramidal
36371194850,L2,neuron,pyramidal
36371953831,L2,neuron,pyramidal
36372551929,L2,neuron,pyramidal
36401535834,L2,neuron,pyramidal
36402251276,L2,neuron,pyramidal
36402558422,L2,neuron,pyramidal
36415917488,L2,neuron,pyramidal
36416807910,L2,neuron,pyramidal
36417071005,L2,neuron,pyramidal
36430211826,L2,neuron,pyramidal
36431438149,L2,neuron,pyramidal
36444608921,L2,neuron,pyramidal
36444667529,L2,neuron,pyramidal
36445908189,L2,neuron,pyramidal
36459500327,L2,neuron,pyramidal
36460450442,L2,neuron,pyramidal
36474365174,L2,neuron,pyramidal
36475211021,L2,neuron,pyramidal
36475518767,L2,neuron,pyramidal
36476044809,L2,neuron,pyramidal
36490017865,L2,neuron,pyramidal
36502998228,L2,neuron,pyramidal
36504721029,L2,neuron,pyramidal
36516313475,L2,neuron,pyramidal
36518066120,L2,neuron,pyramidal
36518489356,L2,neuron,pyramidal
36531017418,L2,neuron,pyramidal
36533601596,L2,neuron,pyramidal
36545428027,L2,neuron,pyramidal
36562205120,L2,neuron,pyramidal
36562686645,L2,neuron,pyramidal
36574513220,L2,neuron,pyramidal
36576382441,L2,neuron,pyramidal
36605510971,L2,neuron,pyramidal
36605701344,L2,neuron,pyramidal
36618973435,L2,neuron,pyramidal
36619003365,L2,neuron,pyramidal
36620682139,L2,neuron,pyramidal
36620871781,L2,neuron,pyramidal
36621426484,L2,neuron,pyramidal
36632771364,L2,neuron,pyramidal
36634785934,L2,neuron,pyramidal
36647343692,L2,neuron,pyramidal
36649183207,L2,neuron,pyramidal
36649547280,L2,neuron,pyramidal
36650000660,L2,neuron,pyramidal
36677480223,L2,neuron,pyramidal
36678530997,L2,neuron,pyramidal
36679714507,L2,neuron,pyramidal
36692344214,L2,neuron,pyramidal
36694446009,L2,neuron,pyramidal
36722188540,L2,neuron,pyramidal
36722553345,L2,neuron,pyramidal
36734570010,L2,neuron,pyramidal
36736877499,L2,neuron,pyramidal
36737913817,L2,neuron,pyramidal
36750966800,L2,neuron,pyramidal
36751316847,L2,neuron,pyramidal
36751740303,L2,neuron,pyramidal
36764998073,L2,neuron,pyramidal
36765640413,L2,neuron,pyramidal
36767043307,L2,neuron,pyramidal
36779935593,L2,neuron,pyramidal
36781103626,L2,neuron,pyramidal
36793105733,L2,neuron,pyramidal
36795471205,L2,neuron,pyramidal
36796244314,L2,neuron,pyramidal
36809882048,L2,neuron,pyramidal
36822614113,L2,neuron,pyramidal
36824088324,L2,neuron,pyramidal
36824147140,L2,neuron,pyramidal
36838047271,L2,neuron,pyramidal
36838442217,L2,neuron,pyramidal
36839960874,L2,neuron,pyramidal
36853479619,L2,neuron,pyramidal
36866052254,L2,neuron,pyramidal
36867686623,L2,neuron,pyramidal
36868008238,L2,neuron,pyramidal
36868169079,L2,neuron,pyramidal
36868840666,L2,neuron,pyramidal
36868870834,L2,neuron,pyramidal
36879528134,L2,neuron,pyramidal
36883163659,L2,neuron,pyramidal
36883339429,L2,neuron,pyramidal
36897487434,L2,neuron,pyramidal
36912381349,L2,neuron,pyramidal
36913067348,L2,neuron,pyramidal
36926441779,L2,neuron,pyramidal
36940663302,L2,neuron,pyramidal
36942077996,L2,neuron,pyramidal
36957424229,L2,neuron,pyramidal
36999328507,L2,neuron,pyramidal
37013974520,L2,neuron,pyramidal
37026764858,L2,neuron,pyramidal
37028268839,L2,neuron,pyramidal
37029684909,L2,neuron,pyramidal
37042679966,L2,neuron,pyramidal
37043833397,L2,neuron,pyramidal
37056857533,L2,neuron,pyramidal
37085708898,L2,neuron,pyramidal
37087563659,L2,neuron,pyramidal
37101492779,L2,neuron,pyramidal
37101960740,L2,neuron,pyramidal
37102033930,L2,neuron,pyramidal
37117174706,L2,neuron,pyramidal
37130796942,L2,neuron,pyramidal
37188748038,L2,neuron,pyramidal
37189142355,L2,neuron,pyramidal
37189156964,L2,neuron,pyramidal
37203948152,L2,neuron,pyramidal
37217381460,L2,neuron,pyramidal
37217599718,L2,neuron,pyramidal
37217760488,L2,neuron,pyramidal
37231004571,L2,neuron,pyramidal
37232113042,L2,neuron,pyramidal
37232989718,L2,neuron,pyramidal
37246992099,L2,neuron,pyramidal
37247679325,L2,neuron,pyramidal
37261533521,L2,neuron,pyramidal
37262089896,L2,neuron,pyramidal
37277231620,L2,neuron,pyramidal
37291379252,L2,neuron,pyramidal
37319178776,L2,neuron,pyramidal
37320113375,L2,neuron,pyramidal
37320478905,L2,neuron,pyramidal
37334656550,L2,neuron,pyramidal
37363653401,L2,neuron,pyramidal
37377598124,L2,neuron,pyramidal
37407705346,L2,neuron,pyramidal
37408010634,L2,neuron,pyramidal
37436628335,L2,neuron,pyramidal
37450967676,L2,neuron,pyramidal
37451259651,L2,neuron,pyramidal
37465582961,L2,neuron,pyramidal
37466357457,L2,neuron,pyramidal
37553598612,L2,neuron,pyramidal
37583049452,L2,neuron,pyramidal
37607125563,L2,neuron,pyramidal
37625727286,L2,neuron,pyramidal
37655030080,L2,neuron,pyramidal
37714181143,L2,neuron,pyramidal
37714194872,L2,neuron,pyramidal
37757692179,L2,neuron,pyramidal
37771342666,L2,neuron,pyramidal
37787447098,L2,neuron,pyramidal
37815759678,L2,neuron,pyramidal
37816285892,L2,neuron,pyramidal
37830317512,L2,neuron,pyramidal
37831120730,L2,neuron,pyramidal
37831222440,L2,neuron,pyramidal
37845137045,L2,neuron,pyramidal
37858436866,L2,neuron,pyramidal
37874953088,L2,neuron,pyramidal
37888122533,L2,neuron,pyramidal
37903014740,L2,neuron,pyramidal
37903555146,L2,neuron,pyramidal
37917001684,L2,neuron,pyramidal
37918096803,L2,neuron,pyramidal
37932202307,L2,neuron,pyramidal
37945926887,L2,neuron,pyramidal
37961184817,L2,neuron,pyramidal
37961958742,L2,neuron,pyramidal
37973348339,L2,neuron,pyramidal
38002506524,L2,neuron,pyramidal
38003966075,L2,neuron,pyramidal
38033430812,L2,neuron,pyramidal
38034424382,L2,neuron,pyramidal
38048879245,L2,neuron,pyramidal
38062749496,L2,neuron,pyramidal
38063625659,L2,neuron,pyramidal
38077890775,L2,neuron,pyramidal
38209095765,L2,neuron,pyramidal
38223711818,L2,neuron,pyramidal
38267441706,L2,neuron,pyramidal
38281837803,L2,neuron,pyramidal
38325216028,L2,neuron,pyramidal
38325933832,L2,neuron,pyramidal
38340811338,L2,neuron,pyramidal
38354522217,L2,neuron,pyramidal
38354959421,L2,neuron,pyramidal
38383811673,L2,neuron,pyramidal
38398485052,L2,neuron,pyramidal
38398850747,L2,neuron,pyramidal
38426825408,L2,neuron,pyramidal
38442435144,L2,neuron,pyramidal
38456435973,L2,neuron,pyramidal
38499129270,L2,neuron,pyramidal
38499874583,L2,neuron,pyramidal
38500210351,L2,neuron,pyramidal
38515308830,L2,neuron,pyramidal
38543881698,L2,neuron,pyramidal
38557957454,L2,neuron,pyramidal
38572791564,L2,neuron,pyramidal
38573448878,L2,neuron,pyramidal
38587465923,L2,neuron,pyramidal
38601380742,L2,neuron,pyramidal
38602724235,L2,neuron,pyramidal
38631488735,L2,neuron,pyramidal
38631810607,L2,neuron,pyramidal
38660280819,L2,neuron,pyramidal
38660573357,L2,neuron,pyramidal
38676168418,L2,neuron,pyramidal
38748310352,L2,neuron,pyramidal
38748560063,L2,neuron,pyramidal
38763013822,L2,neuron,pyramidal
38790901710,L2,neuron,pyramidal
38791543832,L2,neuron,pyramidal
38835886773,L2,neuron,pyramidal
38864694986,L2,neuron,pyramidal
38878638640,L2,neuron,pyramidal
38907957616,L2,neuron,pyramidal
38952039229,L2,neuron,pyramidal
38980875370,L2,neuron,pyramidal
39009974501,L2,neuron,pyramidal
39010251701,L2,neuron,pyramidal
39010354800,L2,neuron,pyramidal
39038446671,L2,neuron,pyramidal
39038972454,L2,neuron,pyramidal
39039366694,L2,neuron,pyramidal
39040156871,L2,neuron,pyramidal
39068262137,L2,neuron,pyramidal
39082921670,L2,neuron,pyramidal
39111991805,L2,neuron,pyramidal
39112226336,L2,neuron,pyramidal
39112269310,L2,neuron,pyramidal
39126476601,L2,neuron,pyramidal
39141018363,L2,neuron,pyramidal
39170513221,L2,neuron,pyramidal
39184792410,L2,neuron,pyramidal
39199219168,L2,neuron,pyramidal
39242729425,L2,neuron,pyramidal
39286765946,L2,neuron,pyramidal
39286956469,L2,neuron,pyramidal
39301279468,L2,neuron,pyramidal
39330583837,L2,neuron,pyramidal
39330598104,L2,neuron,pyramidal
39330642456,L2,neuron,pyramidal
39359012494,L2,neuron,pyramidal
39359405991,L2,neuron,pyramidal
39374211489,L2,neuron,pyramidal
39403063876,L2,neuron,pyramidal
39403165699,L2,neuron,pyramidal
39432511938,L2,neuron,pyramidal
39446851724,L2,neuron,pyramidal
39476229005,L2,neuron,pyramidal
39490508916,L2,neuron,pyramidal
39490552702,L2,neuron,pyramidal
39503898955,L2,neuron,pyramidal
39505590017,L2,neuron,pyramidal
39533697988,L2,neuron,pyramidal
39563221212,L2,neuron,pyramidal
39592569288,L2,neuron,pyramidal
39636239897,L2,neuron,pyramidal
39650725059,L2,neuron,pyramidal
39665019553,L2,neuron,pyramidal
39665384528,L2,neuron,pyramidal
39680190608,L2,neuron,pyramidal
39709056207,L2,neuron,pyramidal
39723861522,L2,neuron,pyramidal
39737704022,L2,neuron,pyramidal
39752493395,L2,neuron,pyramidal
39781579347,L2,neuron,pyramidal
39781915837,L2,neuron,pyramidal
39781928523,L2,neuron,pyramidal
39811057679,L2,neuron,pyramidal
39811058313,L2,neuron,pyramidal
39839896853,L2,neuron,pyramidal
39840099748,L2,neuron,pyramidal
39852993945,L2,neuron,pyramidal
39868967070,L2,neuron,pyramidal
39869010061,L2,neuron,pyramidal
39897715408,L2,neuron,pyramidal
39898461462,L2,neuron,pyramidal
39912886581,L2,neuron,pyramidal
39927399749,L2,neuron,pyramidal
39927748931,L2,neuron,pyramidal
39927794113,L2,neuron,pyramidal
39928187768,L2,neuron,pyramidal
39942001435,L2,neuron,pyramidal
39956748130,L2,neuron,pyramidal
39970896471,L2,neuron,pyramidal
39985628171,L2,neuron,pyramidal
40029213156,L2,neuron,pyramidal
40043448515,L2,neuron,pyramidal
