cellid,layer,cell_type,cell_subtype
3344652145,L2,neuron,interneuron
3359150816,L2,neuron,interneuron
3373051461,L2,neuron,interneuron
3373065016,L2,neuron,interneuron
3374306335,L2,neuron,interneuron
3387813176,L2,neuron,interneuron
3388484182,L2,neuron,interneuron
3388906762,L2,neuron,interneuron
3402399393,L2,neuron,interneuron
3430740099,L2,neuron,interneuron
3432565308,L2,neuron,interneuron
3432783208,L2,neuron,interneuron
3460817549,L2,neuron,interneuron
3460832573,L2,neuron,interneuron
3461649337,L2,neuron,interneuron
3489888623,L2,neuron,interneuron
3490472571,L2,neuron,interneuron
3491027398,L2,neuron,interneuron
3504577656,L2,neuron,interneuron
3518943222,L2,neuron,interneuron
3519105129,L2,neuron,interneuron
3549227061,L2,neuron,interneuron
3562673989,L2,neuron,interneuron
3562776967,L2,neuron,interneuron
3573728110,L2,neuron,interneuron
3605322777,L2,neuron,interneuron
3606871516,L2,neuron,interneuron
3635357451,L2,neuron,interneuron
3635518831,L2,neuron,interneuron
3635839939,L2,neuron,interneuron
3650879015,L2,neuron,interneuron
3664369196,L2,neuron,interneuron
3664545249,L2,neuron,interneuron
3664924938,L2,neuron,interneuron
3694214867,L2,neuron,interneuron
3694345875,L2,neuron,interneuron
3709093387,L2,neuron,interneuron
3723298841,L2,neuron,interneuron
3723504887,L2,neuron,interneuron
3737914907,L2,neuron,interneuron
3751392341,L2,neuron,interneuron
3766532552,L2,neuron,interneuron
3766781708,L2,neuron,interneuron
3809985083,L2,neuron,interneuron
3811372500,L2,neuron,interneuron
3825258883,L2,neuron,interneuron
3839508922,L2,neuron,interneuron
3839697992,L2,neuron,interneuron
3897678996,L2,neuron,interneuron
3898307264,L2,neuron,interneuron
3898963661,L2,neuron,interneuron
3912631107,L2,neuron,interneuron
3927202010,L2,neuron,interneuron
3941569746,L2,neuron,interneuron
3941642203,L2,neuron,interneuron
3956813473,L2,neuron,interneuron
3970728824,L2,neuron,interneuron
4014429188,L2,neuron,interneuron
4029162155,L2,neuron,interneuron
4058349495,L2,neuron,interneuron
4058524248,L2,neuron,interneuron
4116518502,L2,neuron,interneuron
4130711237,L2,neuron,interneuron
4189144288,L2,neuron,interneuron
4217863883,L2,neuron,interneuron
4233370204,L2,neuron,interneuron
4246965109,L2,neuron,interneuron
4261754939,L2,neuron,interneuron
4290986978,L2,neuron,interneuron
4291497325,L2,neuron,interneuron
4318903980,L2,neuron,interneuron
4334687680,L2,neuron,interneuron
4349827874,L2,neuron,interneuron
4363787555,L2,neuron,interneuron
4363919172,L2,neuron,interneuron
4407604164,L2,neuron,interneuron
4408042947,L2,neuron,interneuron
4408276989,L2,neuron,interneuron
4422673293,L2,neuron,interneuron
4451992449,L2,neuron,interneuron
4465951132,L2,neuron,interneuron
4480653017,L2,neuron,interneuron
4480682971,L2,neuron,interneuron
4509927807,L2,neuron,interneuron
4510001632,L2,neuron,interneuron
4524062389,L2,neuron,interneuron
4524559509,L2,neuron,interneuron
4524762575,L2,neuron,interneuron
4538999884,L2,neuron,interneuron
4554066690,L2,neuron,interneuron
4568230875,L2,neuron,interneuron
4568302884,L2,neuron,interneuron
4568390150,L2,neuron,interneuron
4580553370,L2,neuron,interneuron
4597549463,L2,neuron,interneuron
4626167496,L2,neuron,interneuron
4626532464,L2,neuron,interneuron
4640155051,L2,neuron,interneuron
4655734389,L2,neuron,interneuron
4669853692,L2,neuron,interneuron
4698412002,L2,neuron,interneuron
4698632261,L2,neuron,interneuron
4698865343,L2,neuron,interneuron
4728637204,L2,neuron,interneuron
4743399688,L2,neuron,interneuron
4772337487,L2,neuron,interneuron
4784821941,L2,neuron,interneuron
4786324817,L2,neuron,interneuron
4801218692,L2,neuron,interneuron
4801918585,L2,neuron,interneuron
4815658790,L2,neuron,interneuron
4815936329,L2,neuron,interneuron
4816461077,L2,neuron,interneuron
4830551047,L2,neuron,interneuron
4830975154,L2,neuron,interneuron
4845372428,L2,neuron,interneuron
4859052550,L2,neuron,interneuron
4888093600,L2,neuron,interneuron
4888824688,L2,neuron,interneuron
4902767850,L2,neuron,interneuron
4903352204,L2,neuron,interneuron
4917720175,L2,neuron,interneuron
4918551281,L2,neuron,interneuron
4946396640,L2,neuron,interneuron
4961186471,L2,neuron,interneuron
4961523479,L2,neuron,interneuron
4975846724,L2,neuron,interneuron
4991411253,L2,neuron,interneuron
5005003829,L2,neuron,interneuron
5005165747,L2,neuron,interneuron
5019606303,L2,neuron,interneuron
5019940703,L2,neuron,interneuron
5020365260,L2,neuron,interneuron
5034484789,L2,neuron,interneuron
5034731826,L2,neuron,interneuron
5062824784,L2,neuron,interneuron
5063510780,L2,neuron,interneuron
5078112196,L2,neuron,interneuron
5091822484,L2,neuron,interneuron
5092713328,L2,neuron,interneuron
5121432404,L2,neuron,interneuron
5164550020,L2,neuron,interneuron
5194044037,L2,neuron,interneuron
5223551930,L2,neuron,interneuron
5281664524,L2,neuron,interneuron
5296207327,L2,neuron,interneuron
5310837342,L2,neuron,interneuron
5311494938,L2,neuron,interneuron
5325234161,L2,neuron,interneuron
5325408475,L2,neuron,interneuron
5339746334,L2,neuron,interneuron
5339936592,L2,neuron,interneuron
5353953100,L2,neuron,interneuron
5369066382,L2,neuron,interneuron
5369227083,L2,neuron,interneuron
5383535077,L2,neuron,interneuron
5383988808,L2,neuron,interneuron
5398954749,L2,neuron,interneuron
5427032260,L2,neuron,interneuron
5442566713,L2,neuron,interneuron
5455650081,L2,neuron,interneuron
5456380497,L2,neuron,interneuron
5456437801,L2,neuron,interneuron
5499847526,L2,neuron,interneuron
5501118109,L2,neuron,interneuron
5514637400,L2,neuron,interneuron
5514710097,L2,neuron,interneuron
5528567770,L2,neuron,interneuron
5529078998,L2,neuron,interneuron
5529092085,L2,neuron,interneuron
5544365976,L2,neuron,interneuron
5558499385,L2,neuron,interneuron
5583818408,L2,neuron,interneuron
5588080224,L2,neuron,interneuron
5602126722,L2,neuron,interneuron
5602682463,L2,neuron,interneuron
5602958564,L2,neuron,interneuron
5617502441,L2,neuron,interneuron
5645623252,L2,neuron,interneuron
5689689289,L2,neuron,interneuron
5689791220,L2,neuron,interneuron
5718307032,L2,neuron,interneuron
5719065893,L2,neuron,interneuron
5733549896,L2,neuron,interneuron
5747597255,L2,neuron,interneuron
5747640836,L2,neuron,interneuron
5777031830,L2,neuron,interneuron
5820908266,L2,neuron,interneuron
5834691761,L2,neuron,interneuron
5834851624,L2,neuron,interneuron
5849905530,L2,neuron,interneuron
5864068328,L2,neuron,interneuron
5864390370,L2,neuron,interneuron
5908382258,L2,neuron,interneuron
5922867618,L2,neuron,interneuron
5937673326,L2,neuron,interneuron
5965326176,L2,neuron,interneuron
5965984082,L2,neuron,interneuron
5967108724,L2,neuron,interneuron
5980702153,L2,neuron,interneuron
6009290766,L2,neuron,interneuron
6010604669,L2,neuron,interneuron
6024315257,L2,neuron,interneuron
6024781859,L2,neuron,interneuron
6024927491,L2,neuron,interneuron
6038769219,L2,neuron,interneuron
6039105031,L2,neuron,interneuron
6054408455,L2,neuron,interneuron
6111541013,L2,neuron,interneuron
6126390733,L2,neuron,interneuron
6126521271,L2,neuron,interneuron
6169814400,L2,neuron,interneuron
6170237284,L2,neuron,interneuron
6170412562,L2,neuron,interneuron
6198796530,L2,neuron,interneuron
6213836488,L2,neuron,interneuron
6257785371,L2,neuron,interneuron
6271962479,L2,neuron,interneuron
6315882834,L2,neuron,interneuron
6316379455,L2,neuron,interneuron
6417651346,L2,neuron,interneuron
6533977890,L2,neuron,interneuron
6650580873,L2,neuron,interneuron
6737952677,L2,neuron,interneuron
9383728104,L2,neuron,interneuron
10009424528,L2,neuron,interneuron
11146185577,L2,neuron,interneuron
11467670661,L2,neuron,interneuron
12237931142,L2,neuron,interneuron
12472817138,L2,neuron,interneuron
13520512785,L2,neuron,interneuron
13534894239,L2,neuron,interneuron
14337174981,L2,neuron,interneuron
14729591425,L2,neuron,interneuron
14773044949,L2,neuron,interneuron
14961763169,L2,neuron,interneuron
15122680440,L2,neuron,interneuron
18146606193,L2,neuron,interneuron
18248812335,L2,neuron,interneuron
18262682941,L2,neuron,interneuron
18335732132,L2,neuron,interneuron
18597353150,L2,neuron,interneuron
19004004556,L2,neuron,interneuron
19063490167,L2,neuron,interneuron
19094634478,L2,neuron,interneuron
19195396366,L2,neuron,interneuron
19881423099,L2,neuron,interneuron
20070214646,L2,neuron,interneuron
20637594467,L2,neuron,interneuron
20725945278,L2,neuron,interneuron
20944478684,L2,neuron,interneuron
20972687641,L2,neuron,interneuron
21016812131,L2,neuron,interneuron
21352839638,L2,neuron,interneuron
21512457325,L2,neuron,interneuron
22386883239,L2,neuron,interneuron
22823407909,L2,neuron,interneuron
23507873900,L2,neuron,interneuron
23536784025,L2,neuron,interneuron
23682970137,L2,neuron,interneuron
24104749058,L2,neuron,interneuron
24351869285,L2,neuron,interneuron
24439358420,L2,neuron,interneuron
24483117467,L2,neuron,interneuron
27171950449,L2,neuron,interneuron
27331891605,L2,neuron,interneuron
27361414334,L2,neuron,interneuron
27551403356,L2,neuron,interneuron
27564879384,L2,neuron,interneuron
27608901466,L2,neuron,interneuron
27622860459,L2,neuron,interneuron
27636773369,L2,neuron,interneuron
27651872764,L2,neuron,interneuron
27682359218,L2,neuron,interneuron
27740062324,L2,neuron,interneuron
27769263844,L2,neuron,interneuron
27782390555,L2,neuron,interneuron
27782886921,L2,neuron,interneuron
27784420552,L2,neuron,interneuron
27870142983,L2,neuron,interneuron
27870683066,L2,neuron,interneuron
27972349624,L2,neuron,interneuron
28000894735,L2,neuron,interneuron
28016911615,L2,neuron,interneuron
28045909614,L2,neuron,interneuron
28046493035,L2,neuron,interneuron
28060130900,L2,neuron,interneuron
28075696580,L2,neuron,interneuron
28192021983,L2,neuron,interneuron
28221793960,L2,neuron,interneuron
28235823677,L2,neuron,interneuron
28279627832,L2,neuron,interneuron
28294360334,L2,neuron,interneuron
28337243035,L2,neuron,interneuron
28352706755,L2,neuron,interneuron
28353026056,L2,neuron,interneuron
28378958224,L2,neuron,interneuron
28409431197,L2,neuron,interneuron
28409678489,L2,neuron,interneuron
28411255734,L2,neuron,interneuron
28424891816,L2,neuron,interneuron
28452985548,L2,neuron,interneuron
28525770719,L2,neuron,interneuron
28613858521,L2,neuron,interneuron
28629556145,L2,neuron,interneuron
28643309290,L2,neuron,interneuron
28672203772,L2,neuron,interneuron
28702224964,L2,neuron,interneuron
28790152544,L2,neuron,interneuron
28802547903,L2,neuron,interneuron
28803598117,L2,neuron,interneuron
28818609008,L2,neuron,interneuron
28833077996,L2,neuron,interneuron
28833575170,L2,neuron,interneuron
28834056743,L2,neuron,interneuron
28877028406,L2,neuron,interneuron
28891276930,L2,neuron,interneuron
28905543213,L2,neuron,interneuron
28918216929,L2,neuron,interneuron
28921459401,L2,neuron,interneuron
28949696072,L2,neuron,interneuron
28962954667,L2,neuron,interneuron
28979673388,L2,neuron,interneuron
29021270843,L2,neuron,interneuron
29110190998,L2,neuron,interneuron
29168391247,L2,neuron,interneuron
29182786959,L2,neuron,interneuron
29212762704,L2,neuron,interneuron
29224546135,L2,neuron,interneuron
29238417446,L2,neuron,interneuron
29241367045,L2,neuron,interneuron
29285637116,L2,neuron,interneuron
29298236361,L2,neuron,interneuron
29314693439,L2,neuron,interneuron
29342973796,L2,neuron,interneuron
29357911399,L2,neuron,interneuron
29357985028,L2,neuron,interneuron
29372250446,L2,neuron,interneuron
29459096371,L2,neuron,interneuron
29474384209,L2,neuron,interneuron
29485305479,L2,neuron,interneuron
29489072905,L2,neuron,interneuron
29561988592,L2,neuron,interneuron
29562281123,L2,neuron,interneuron
29589951089,L2,neuron,interneuron
29618159554,L2,neuron,interneuron
29633707854,L2,neuron,interneuron
29648908763,L2,neuron,interneuron
29664562976,L2,neuron,interneuron
29706714784,L2,neuron,interneuron
29736864881,L2,neuron,interneuron
29765396306,L2,neuron,interneuron
29837904648,L2,neuron,interneuron
29838503926,L2,neuron,interneuron
29868144220,L2,neuron,interneuron
29896439793,L2,neuron,interneuron
29911406256,L2,neuron,interneuron
29925423252,L2,neuron,interneuron
29926066067,L2,neuron,interneuron
29926431713,L2,neuron,interneuron
29938695074,L2,neuron,interneuron
29969138686,L2,neuron,interneuron
29969197294,L2,neuron,interneuron
29969547791,L2,neuron,interneuron
30101233972,L2,neuron,interneuron
30116157373,L2,neuron,interneuron
30129647125,L2,neuron,interneuron
30129881468,L2,neuron,interneuron
30144072998,L2,neuron,interneuron
30158791258,L2,neuron,interneuron
30258047827,L2,neuron,interneuron
30376944711,L2,neuron,interneuron
30406000355,L2,neuron,interneuron
30407021709,L2,neuron,interneuron
30407065649,L2,neuron,interneuron
30479618772,L2,neuron,interneuron
30567299286,L2,neuron,interneuron
30595974593,L2,neuron,interneuron
30654041782,L2,neuron,interneuron
30668773752,L2,neuron,interneuron
30683084458,L2,neuron,interneuron
30767987832,L2,neuron,interneuron
30871567933,L2,neuron,interneuron
30886680021,L2,neuron,interneuron
30960196915,L2,neuron,interneuron
30974109956,L2,neuron,interneuron
31003837192,L2,neuron,interneuron
31031989065,L2,neuron,interneuron
31032951251,L2,neuron,interneuron
31047291784,L2,neuron,interneuron
31061717348,L2,neuron,interneuron
31133932587,L2,neuron,interneuron
31135584944,L2,neuron,interneuron
31149133165,L2,neuron,interneuron
31178422482,L2,neuron,interneuron
31235921041,L2,neuron,interneuron
31265606380,L2,neuron,interneuron
31339472653,L2,neuron,interneuron
31367490398,L2,neuron,interneuron
31367943360,L2,neuron,interneuron
31440803494,L2,neuron,interneuron
31455490233,L2,neuron,interneuron
31499046371,L2,neuron,interneuron
31658722916,L2,neuron,interneuron
31673848943,L2,neuron,interneuron
31687968886,L2,neuron,interneuron
31877489972,L2,neuron,interneuron
31921160985,L2,neuron,interneuron
32038041118,L2,neuron,interneuron
32096066461,L2,neuron,interneuron
32183991982,L2,neuron,interneuron
32299704985,L2,neuron,interneuron
32444986357,L2,neuron,interneuron
32475182075,L2,neuron,interneuron
32547484619,L2,neuron,interneuron
32591551111,L2,neuron,interneuron
32649268150,L2,neuron,interneuron
32810027053,L2,neuron,interneuron
32955276981,L2,neuron,interneuron
33042444292,L2,neuron,interneuron
33100964662,L2,neuron,interneuron
33290922458,L2,neuron,interneuron
35761251591,L2,neuron,interneuron
35834068678,L2,neuron,interneuron
35849034222,L2,neuron,interneuron
35862378442,L2,neuron,interneuron
35891668876,L2,neuron,interneuron
35892121761,L2,neuron,interneuron
35892355491,L2,neuron,interneuron
35892471481,L2,neuron,interneuron
35906942057,L2,neuron,interneuron
35949722761,L2,neuron,interneuron
35979302546,L2,neuron,interneuron
36036729068,L2,neuron,interneuron
36051885902,L2,neuron,interneuron
36066631344,L2,neuron,interneuron
36081306649,L2,neuron,interneuron
36123853342,L2,neuron,interneuron
36125737951,L2,neuron,interneuron
36140294545,L2,neuron,interneuron
36153829678,L2,neuron,interneuron
36154209910,L2,neuron,interneuron
36168006789,L2,neuron,interneuron
36169130207,L2,neuron,interneuron
36181892416,L2,neuron,interneuron
36183061023,L2,neuron,interneuron
36183148204,L2,neuron,interneuron
36183353580,L2,neuron,interneuron
36196727295,L2,neuron,interneuron
36196785529,L2,neuron,interneuron
36198115260,L2,neuron,interneuron
36211852775,L2,neuron,interneuron
36211896454,L2,neuron,interneuron
36226411717,L2,neuron,interneuron
36227082571,L2,neuron,interneuron
36240208263,L2,neuron,interneuron
36241229806,L2,neuron,interneuron
36256137467,L2,neuron,interneuron
36256737759,L2,neuron,interneuron
36271120092,L2,neuron,interneuron
36271674697,L2,neuron,interneuron
36284756264,L2,neuron,interneuron
36285077901,L2,neuron,interneuron
36285457846,L2,neuron,interneuron
36313813119,L2,neuron,interneuron
36314659480,L2,neuron,interneuron
36343687129,L2,neuron,interneuron
36357177593,L2,neuron,interneuron
36357863628,L2,neuron,interneuron
36372684579,L2,neuron,interneuron
36373180994,L2,neuron,interneuron
36400937383,L2,neuron,interneuron
36415274809,L2,neuron,interneuron
36416003807,L2,neuron,interneuron
36443863518,L2,neuron,interneuron
36445177984,L2,neuron,interneuron
36445251399,L2,neuron,interneuron
36445761568,L2,neuron,interneuron
36459706341,L2,neuron,interneuron
36460450519,L2,neuron,interneuron
36487417532,L2,neuron,interneuron
36517832606,L2,neuron,interneuron
36518051575,L2,neuron,interneuron
36545442829,L2,neuron,interneuron
36545735054,L2,neuron,interneuron
36561913681,L2,neuron,interneuron
36561942110,L2,neuron,interneuron
36562001053,L2,neuron,interneuron
36562468395,L2,neuron,interneuron
36563140296,L2,neuron,interneuron
36590837294,L2,neuron,interneuron
36591846097,L2,neuron,interneuron
36604752843,L2,neuron,interneuron
36619747807,L2,neuron,interneuron
36620463168,L2,neuron,interneuron
36632667979,L2,neuron,interneuron
36633005581,L2,neuron,interneuron
36634129507,L2,neuron,interneuron
36634275817,L2,neuron,interneuron
36662790455,L2,neuron,interneuron
36664105221,L2,neuron,interneuron
36664295846,L2,neuron,interneuron
36664383202,L2,neuron,interneuron
36676691428,L2,neuron,interneuron
36678107375,L2,neuron,interneuron
36692722929,L2,neuron,interneuron
36721867114,L2,neuron,interneuron
36735621484,L2,neuron,interneuron
36735971710,L2,neuron,interneuron
36750893213,L2,neuron,interneuron
36752455875,L2,neuron,interneuron
36763714196,L2,neuron,interneuron
36766209993,L2,neuron,interneuron
36779964695,L2,neuron,interneuron
36780607218,L2,neuron,interneuron
36793235905,L2,neuron,interneuron
36796316914,L2,neuron,interneuron
36808071125,L2,neuron,interneuron
36809034946,L2,neuron,interneuron
36809473223,L2,neuron,interneuron
36822073774,L2,neuron,interneuron
36822262086,L2,neuron,interneuron
36852896228,L2,neuron,interneuron
36853216474,L2,neuron,interneuron
36866678630,L2,neuron,interneuron
36868285810,L2,neuron,interneuron
36868753644,L2,neuron,interneuron
36881324808,L2,neuron,interneuron
36881981463,L2,neuron,interneuron
36882405719,L2,neuron,interneuron
36897471819,L2,neuron,interneuron
36909417014,L2,neuron,interneuron
36910599329,L2,neuron,interneuron
36926573243,L2,neuron,interneuron
36940663367,L2,neuron,interneuron
36953569906,L2,neuron,interneuron
36955278084,L2,neuron,interneuron
36956563326,L2,neuron,interneuron
36969836230,L2,neuron,interneuron
36970799809,L2,neuron,interneuron
36984320585,L2,neuron,interneuron
36984671110,L2,neuron,interneuron
36999023583,L2,neuron,interneuron
36999446347,L2,neuron,interneuron
36999972927,L2,neuron,interneuron
37000001905,L2,neuron,interneuron
37000118665,L2,neuron,interneuron
37013813382,L2,neuron,interneuron
37029363761,L2,neuron,interneuron
37042212613,L2,neuron,interneuron
37071152365,L2,neuron,interneuron
37073051175,L2,neuron,interneuron
37086643790,L2,neuron,interneuron
37116575671,L2,neuron,interneuron
37128855703,L2,neuron,interneuron
37131600999,L2,neuron,interneuron
37144186057,L2,neuron,interneuron
37173591638,L2,neuron,interneuron
37187535503,L2,neuron,interneuron
37218067111,L2,neuron,interneuron
37218168369,L2,neuron,interneuron
37247078956,L2,neuron,interneuron
37259242260,L2,neuron,interneuron
37262192364,L2,neuron,interneuron
37289305234,L2,neuron,interneuron
37302403305,L2,neuron,interneuron
37318668413,L2,neuron,interneuron
37319791473,L2,neuron,interneuron
37319923763,L2,neuron,interneuron
37320537760,L2,neuron,interneuron
37335401794,L2,neuron,interneuron
37348323141,L2,neuron,interneuron
37362894654,L2,neuron,interneuron
37377583106,L2,neuron,interneuron
37391979523,L2,neuron,interneuron
37393104713,L2,neuron,interneuron
37406317762,L2,neuron,interneuron
37408128511,L2,neuron,interneuron
37420743412,L2,neuron,interneuron
37421035981,L2,neuron,interneuron
37421824682,L2,neuron,interneuron
37463700916,L2,neuron,interneuron
37466284408,L2,neuron,interneuron
37478184988,L2,neuron,interneuron
37495296894,L2,neuron,interneuron
37536734693,L2,neuron,interneuron
37537055220,L2,neuron,interneuron
37551875083,L2,neuron,interneuron
37552429430,L2,neuron,interneuron
37553832495,L2,neuron,interneuron
37568447261,L2,neuron,interneuron
37580916292,L2,neuron,interneuron
37581252436,L2,neuron,interneuron
37581471804,L2,neuron,interneuron
37581618185,L2,neuron,interneuron
37582742664,L2,neuron,interneuron
37594612366,L2,neuron,interneuron
37597022065,L2,neuron,interneuron
37597313557,L2,neuron,interneuron
37610265056,L2,neuron,interneuron
37610820272,L2,neuron,interneuron
37610847458,L2,neuron,interneuron
37611403577,L2,neuron,interneuron
37640853452,L2,neuron,interneuron
37654768908,L2,neuron,interneuron
37654944411,L2,neuron,interneuron
37656256740,L2,neuron,interneuron
37668755920,L2,neuron,interneuron
37683912650,L2,neuron,interneuron
37684890293,L2,neuron,interneuron
37685007129,L2,neuron,interneuron
37726722197,L2,neuron,interneuron
37727291458,L2,neuron,interneuron
37741980724,L2,neuron,interneuron
37742827782,L2,neuron,interneuron
37770758892,L2,neuron,interneuron
37771328156,L2,neuron,interneuron
37771577157,L2,neuron,interneuron
37771970563,L2,neuron,interneuron
37772249325,L2,neuron,interneuron
37786221088,L2,neuron,interneuron
37801012971,L2,neuron,interneuron
37801070911,L2,neuron,interneuron
37801523582,L2,neuron,interneuron
37815671591,L2,neuron,interneuron
37829498981,L2,neuron,interneuron
37830068138,L2,neuron,interneuron
37843355489,L2,neuron,interneuron
37873579803,L2,neuron,interneuron
37874105743,L2,neuron,interneuron
37886910098,L2,neuron,interneuron
37902342955,L2,neuron,interneuron
37902490081,L2,neuron,interneuron
37915148525,L2,neuron,interneuron
37916768842,L2,neuron,interneuron
37930756265,L2,neuron,interneuron
37947256596,L2,neuron,interneuron
37958718097,L2,neuron,interneuron
37974866502,L2,neuron,interneuron
37975202749,L2,neuron,interneuron
37990592508,L2,neuron,interneuron
38005090634,L2,neuron,interneuron
38005427117,L2,neuron,interneuron
38018479939,L2,neuron,interneuron
38032919913,L2,neuron,interneuron
38033592160,L2,neuron,interneuron
38033781001,L2,neuron,interneuron
38049551659,L2,neuron,interneuron
38061801083,L2,neuron,interneuron
38062399486,L2,neuron,interneuron
38076592016,L2,neuron,interneuron
38092682277,L2,neuron,interneuron
38105807824,L2,neuron,interneuron
38105983398,L2,neuron,interneuron
38106873604,L2,neuron,interneuron
38135301994,L2,neuron,interneuron
38135449427,L2,neuron,interneuron
38149771733,L2,neuron,interneuron
38165204824,L2,neuron,interneuron
38165468730,L2,neuron,interneuron
38179018156,L2,neuron,interneuron
38179732990,L2,neuron,interneuron
38207825061,L2,neuron,interneuron
38208029710,L2,neuron,interneuron
38222309348,L2,neuron,interneuron
38222382392,L2,neuron,interneuron
38222923068,L2,neuron,interneuron
38266229992,L2,neuron,interneuron
38266798975,L2,neuron,interneuron
38266826606,L2,neuron,interneuron
38281268566,L2,neuron,interneuron
38282421625,L2,neuron,interneuron
38296774534,L2,neuron,interneuron
38310877716,L2,neuron,interneuron
38311259924,L2,neuron,interneuron
38339219897,L2,neuron,interneuron
38340081532,L2,neuron,interneuron
38353470970,L2,neuron,interneuron
38354638511,L2,neuron,interneuron
38368158152,L2,neuron,interneuron
38368890075,L2,neuron,interneuron
38382978593,L2,neuron,interneuron
38383402139,L2,neuron,interneuron
38397872347,L2,neuron,interneuron
38412049292,L2,neuron,interneuron
38413115427,L2,neuron,interneuron
38427030408,L2,neuron,interneuron
38441996393,L2,neuron,interneuron
38454393055,L2,neuron,interneuron
38470585357,L2,neuron,interneuron
38513906016,L2,neuron,interneuron
38529456032,L2,neuron,interneuron
38543488421,L2,neuron,interneuron
38544379460,L2,neuron,interneuron
38558497421,L2,neuron,interneuron
38573083867,L2,neuron,interneuron
38586823171,L2,neuron,interneuron
38602344290,L2,neuron,interneuron
38602358951,L2,neuron,interneuron
38616873138,L2,neuron,interneuron
38646396009,L2,neuron,interneuron
38689483755,L2,neuron,interneuron
38703661010,L2,neuron,interneuron
38704113823,L2,neuron,interneuron
38717924646,L2,neuron,interneuron
38718437175,L2,neuron,interneuron
38732994848,L2,neuron,interneuron
38733534743,L2,neuron,interneuron
38747362188,L2,neuron,interneuron
38761962949,L2,neuron,interneuron
38762327029,L2,neuron,interneuron
38776359040,L2,neuron,interneuron
38776884414,L2,neuron,interneuron
38776987503,L2,neuron,interneuron
38791398077,L2,neuron,interneuron
38805297640,L2,neuron,interneuron
38805517945,L2,neuron,interneuron
38806189437,L2,neuron,interneuron
38820862936,L2,neuron,interneuron
38863556782,L2,neuron,interneuron
38863862489,L2,neuron,interneuron
38878740946,L2,neuron,interneuron
38879413720,L2,neuron,interneuron
38893020635,L2,neuron,interneuron
38936109019,L2,neuron,interneuron
38952141018,L2,neuron,interneuron
38980364185,L2,neuron,interneuron
38980847175,L2,neuron,interneuron
38981358367,L2,neuron,interneuron
38993797299,L2,neuron,interneuron
38994877953,L2,neuron,interneuron
38994907574,L2,neuron,interneuron
38995665819,L2,neuron,interneuron
39023934118,L2,neuron,interneuron
39038491013,L2,neuron,interneuron
39052800624,L2,neuron,interneuron
39053486428,L2,neuron,interneuron
39053851720,L2,neuron,interneuron
39081564265,L2,neuron,interneuron
39096997062,L2,neuron,interneuron
39097449573,L2,neuron,interneuron
39125600241,L2,neuron,interneuron
39125776042,L2,neuron,interneuron
39126637642,L2,neuron,interneuron
39140566339,L2,neuron,interneuron
39140727216,L2,neuron,interneuron
39141179391,L2,neuron,interneuron
39155357656,L2,neuron,interneuron
39155445006,L2,neuron,interneuron
39169900219,L2,neuron,interneuron
39170337737,L2,neuron,interneuron
39170352572,L2,neuron,interneuron
39185041596,L2,neuron,interneuron
39199218185,L2,neuron,interneuron
39228259913,L2,neuron,interneuron
39243371901,L2,neuron,interneuron
39271712983,L2,neuron,interneuron
39271916939,L2,neuron,interneuron
39272559913,L2,neuron,interneuron
39286737082,L2,neuron,interneuron
39315852261,L2,neuron,interneuron
39330511594,L2,neuron,interneuron
39330598733,L2,neuron,interneuron
39330964801,L2,neuron,interneuron
39343680798,L2,neuron,interneuron
39344659799,L2,neuron,interneuron
39345433095,L2,neuron,interneuron
39359991385,L2,neuron,interneuron
39374387290,L2,neuron,interneuron
39387688780,L2,neuron,interneuron
39387951170,L2,neuron,interneuron
39388228542,L2,neuron,interneuron
39417122900,L2,neuron,interneuron
39417634636,L2,neuron,interneuron
39459860591,L2,neuron,interneuron
39461511174,L2,neuron,interneuron
39461904982,L2,neuron,interneuron
39490727289,L2,neuron,interneuron
39505037109,L2,neuron,interneuron
39520017827,L2,neuron,interneuron
39534151171,L2,neuron,interneuron
39548533676,L2,neuron,interneuron
39548664683,L2,neuron,interneuron
39592671880,L2,neuron,interneuron
39592730893,L2,neuron,interneuron
39592847946,L2,neuron,interneuron
39606893296,L2,neuron,interneuron
39607126030,L2,neuron,interneuron
39607171234,L2,neuron,interneuron
39607375200,L2,neuron,interneuron
39635774503,L2,neuron,interneuron
39650812287,L2,neuron,interneuron
39694250521,L2,neuron,interneuron
39694309515,L2,neuron,interneuron
39708356055,L2,neuron,interneuron
39708997663,L2,neuron,interneuron
39752479199,L2,neuron,interneuron
39767314376,L2,neuron,interneuron
39782353401,L2,neuron,interneuron
39796677536,L2,neuron,interneuron
39839896686,L2,neuron,interneuron
39869317185,L2,neuron,interneuron
39898037617,L2,neuron,interneuron
39912624137,L2,neuron,interneuron
39926872806,L2,neuron,interneuron
39928131208,L2,neuron,interneuron
39941884677,L2,neuron,interneuron
40014203000,L2,neuron,interneuron
40043667040,L2,neuron,interneuron
40072212975,L2,neuron,interneuron
40102203154,L2,neuron,interneuron
40103079878,L2,neuron,interneuron
40146970761,L2,neuron,interneuron
40160402003,L2,neuron,interneuron
40175208184,L2,neuron,interneuron
40189853177,L2,neuron,interneuron
40218295182,L2,neuron,interneuron
40218295373,L2,neuron,interneuron
40247497000,L2,neuron,interneuron
40261894729,L2,neuron,interneuron
40263148271,L2,neuron,interneuron
40276393356,L2,neuron,interneuron
